head	relation	tail
5577	relation_100	3671
5577	relation_100	5963
5577	relation_100	777
5577	relation_100	4092
5577	relation_100	3330
5577	relation_100	5745
5577	relation_100	6154
5577	relation_100	4096
5578	relation_100	4019
5578	relation_100	5922
5578	relation_100	3604
5578	relation_100	6400
5578	relation_100	3983
5579	relation_100	3301
5579	relation_100	5047
5579	relation_100	5046
5579	relation_100	3144
5579	relation_100	3639
5579	relation_100	3640
5579	relation_100	6044
5580	relation_100	3469
5580	relation_100	3839
5580	relation_100	5458
5580	relation_100	3465
5580	relation_100	6514
5580	relation_100	3433
5580	relation_100	348
5580	relation_100	6515
5580	relation_100	6016
5580	relation_100	5931
5580	relation_100	6285
5580	relation_100	5756
5580	relation_100	4387
5580	relation_100	3977
5580	relation_100	5120
5581	relation_100	4494
5581	relation_100	4019
5581	relation_100	5423
5581	relation_100	3817
5581	relation_100	247
5582	relation_100	3839
5582	relation_100	3843
5582	relation_100	6193
5582	relation_100	3846
5582	relation_100	5963
5582	relation_100	5896
5582	relation_100	3697
5582	relation_100	3604
5582	relation_100	4895
5582	relation_100	4092
5582	relation_100	4397
5582	relation_100	3037
5582	relation_100	4467
5582	relation_100	4906
5582	relation_100	3499
5582	relation_100	5251
5582	relation_100	3644
5582	relation_100	5753
5582	relation_100	3646
5582	relation_100	4020
5582	relation_100	3467
5582	relation_100	3672
5582	relation_100	5190
5582	relation_100	4488
5582	relation_100	4100
5582	relation_100	3821
5582	relation_100	5250
5583	relation_100	3256
5583	relation_100	5941
5583	relation_100	5100
5583	relation_100	4035
5583	relation_100	3322
5584	relation_100	5458
5584	relation_100	3144
5584	relation_100	4169
5584	relation_100	6675
5584	relation_100	5002
5585	relation_100	5458
5585	relation_100	871
5585	relation_100	6015
5585	relation_100	4090
5585	relation_100	3253
5585	relation_100	3658
5586	relation_100	4487
5586	relation_100	5759
5586	relation_100	3075
5586	relation_100	3083
5586	relation_100	4052
5586	relation_100	4494
5586	relation_100	3330
5586	relation_100	3334
5586	relation_100	4490
5586	relation_100	218
5586	relation_100	232
5587	relation_100	3839
5587	relation_100	5458
5587	relation_100	4019
5587	relation_100	3365
5587	relation_100	5415
5587	relation_100	5475
5588	relation_100	5047
5588	relation_100	5046
5588	relation_100	4332
5588	relation_100	5252
5588	relation_100	5014
5588	relation_100	3640
5588	relation_100	5095
5589	relation_100	5458
5589	relation_100	4052
5589	relation_100	5922
5589	relation_100	3517
5589	relation_100	4055
5590	relation_100	4367
5590	relation_100	6186
5590	relation_100	4043
5590	relation_100	6027
5590	relation_100	5930
5591	relation_100	4487
5591	relation_100	3075
5591	relation_100	4494
5591	relation_100	5090
5591	relation_100	5469
5591	relation_100	89
5591	relation_100	4492
5591	relation_100	5458
5591	relation_100	5002
5591	relation_100	3079
5591	relation_100	3858
5591	relation_100	5122
5591	relation_100	3859
5592	relation_100	4492
5592	relation_100	4494
5592	relation_100	5470
5592	relation_100	3093
5592	relation_100	3309
5592	relation_100	246
5593	relation_100	3839
5593	relation_100	5521
5593	relation_100	6054
5593	relation_100	5733
5593	relation_100	6055
5594	relation_100	3469
5594	relation_100	3839
5594	relation_100	4487
5594	relation_100	3075
5594	relation_100	4492
5594	relation_100	4179
5595	relation_100	5922
5595	relation_100	3038
5595	relation_100	4490
5595	relation_100	4055
5595	relation_100	240
5596	relation_100	4512
5596	relation_100	4494
5596	relation_100	3712
5596	relation_100	6022
5596	relation_100	4518
5597	relation_100	5458
5597	relation_100	5922
5597	relation_100	3703
5597	relation_100	3705
5597	relation_100	5798
5598	relation_100	4487
5598	relation_100	5759
5598	relation_100	4494
5598	relation_100	4035
5598	relation_100	492
5598	relation_100	230
5598	relation_100	5909
5598	relation_100	89
5598	relation_100	84
5598	relation_100	3136
5598	relation_100	3270
5599	relation_100	5969
5599	relation_100	5431
5599	relation_100	3256
5599	relation_100	6301
5599	relation_100	4909
5599	relation_100	6146
5600	relation_100	5229
5600	relation_100	3839
5600	relation_100	3086
5600	relation_100	3912
5600	relation_100	3152
5600	relation_100	3723
5600	relation_100	5189
5601	relation_100	3347
5601	relation_100	4494
5601	relation_100	5490
5601	relation_100	4909
5601	relation_100	218
5601	relation_100	5491
5601	relation_100	247
5601	relation_100	250
5602	relation_100	3839
5602	relation_100	5458
5602	relation_100	3604
5602	relation_100	6015
5602	relation_100	5413
5603	relation_100	5001
5603	relation_100	5484
5603	relation_100	218
5603	relation_100	3872
5603	relation_100	238
5603	relation_100	2980
5603	relation_100	3218
5603	relation_100	4671
5604	relation_100	3330
5604	relation_100	5772
5604	relation_100	89
5604	relation_100	5745
5604	relation_100	4491
5604	relation_100	5466
5605	relation_100	4367
5605	relation_100	3075
5605	relation_100	3858
5605	relation_100	5702
5605	relation_100	5856
5605	relation_100	3077
5605	relation_100	5489
5606	relation_100	3912
5606	relation_100	5492
5606	relation_100	3453
5606	relation_100	3712
5606	relation_100	3124
5606	relation_100	3151
5606	relation_100	3711
5607	relation_100	5001
5607	relation_100	5030
5607	relation_100	218
5607	relation_100	3872
5607	relation_100	232
5607	relation_100	4671
5608	relation_100	6183
5608	relation_100	3839
5608	relation_100	3833
5608	relation_100	5527
5608	relation_100	89
5609	relation_100	5885
5609	relation_100	5458
5609	relation_100	5759
5609	relation_100	3075
5609	relation_100	3083
5609	relation_100	5470
5609	relation_100	3988
5609	relation_100	3334
5609	relation_100	5002
5609	relation_100	2
5609	relation_100	4909
5609	relation_100	3339
5610	relation_100	3301
5610	relation_100	5046
5610	relation_100	3692
5610	relation_100	3087
5610	relation_100	4091
5610	relation_100	3654
5611	relation_100	5458
5611	relation_100	5413
5611	relation_100	3605
5611	relation_100	4046
5611	relation_100	6055
5611	relation_100	5053
5611	relation_100	250
5612	relation_100	5046
5612	relation_100	4504
5612	relation_100	4230
5612	relation_100	4232
5612	relation_100	4179
5612	relation_100	4234
5613	relation_100	4487
5613	relation_100	5458
5613	relation_100	4052
5613	relation_100	4494
5613	relation_100	3988
5613	relation_100	3038
5613	relation_100	5497
5614	relation_100	5759
5614	relation_100	4331
5614	relation_100	5771
5614	relation_100	89
5614	relation_100	232
5615	relation_100	4367
5615	relation_100	5702
5615	relation_100	3660
5615	relation_100	4179
5615	relation_100	3661
5615	relation_100	4013
5616	relation_100	3320
5616	relation_100	6514
5616	relation_100	4835
5616	relation_100	3332
5616	relation_100	5860
5617	relation_100	4615
5617	relation_100	5963
5617	relation_100	5097
5617	relation_100	3526
5617	relation_100	5965
5617	relation_100	5688
5618	relation_100	4487
5618	relation_100	5458
5618	relation_100	3347
5618	relation_100	5431
5618	relation_100	5002
5618	relation_100	4247
5618	relation_100	5526
5619	relation_100	4367
5619	relation_100	3858
5619	relation_100	5702
5619	relation_100	5856
5619	relation_100	5489
5620	relation_100	5251
5620	relation_100	3604
5620	relation_100	3438
5620	relation_100	4397
5620	relation_100	3037
5627	relation_100	5532
5627	relation_100	5537
5627	relation_100	5521
5627	relation_100	5542
5627	relation_100	4035
5627	relation_100	6159
5628	relation_100	3551
5628	relation_100	4109
5628	relation_100	3817
5628	relation_100	247
5628	relation_100	3848
5629	relation_100	4367
5629	relation_100	3865
5629	relation_100	6186
5629	relation_100	4336
5629	relation_100	3913
5629	relation_100	3498
5630	relation_100	3839
5630	relation_100	3495
5630	relation_100	3465
5630	relation_100	3086
5630	relation_100	5521
5630	relation_100	4462
5630	relation_100	5187
5631	relation_100	5458
5631	relation_100	5963
5631	relation_100	5922
5631	relation_100	5431
5631	relation_100	5493
5631	relation_100	5003
5631	relation_100	5459
5636	relation_100	3839
5636	relation_100	5458
5636	relation_100	3432
5636	relation_100	89
5636	relation_100	218
5636	relation_100	3821
5636	relation_100	3275
5636	relation_100	250
5637	relation_100	5047
5637	relation_100	5046
5637	relation_100	4332
5637	relation_100	3858
5637	relation_100	5880
5637	relation_100	5484
5637	relation_100	5529
5638	relation_100	3839
5638	relation_100	3604
5638	relation_100	4397
5638	relation_100	3840
5638	relation_100	6197
5638	relation_100	4104
5639	relation_100	5458
5639	relation_100	4492
5639	relation_100	5002
5639	relation_100	3079
5639	relation_100	4909
5639	relation_100	5420
5639	relation_100	234
5639	relation_100	237
5640	relation_100	3671
5640	relation_100	3839
5640	relation_100	5458
5640	relation_100	3604
5640	relation_100	5413
5640	relation_100	3084
5640	relation_100	4366
5640	relation_100	4051
5641	relation_100	4487
5641	relation_100	4052
5641	relation_100	3453
5641	relation_100	3718
5641	relation_100	5026
5641	relation_100	4490
5642	relation_100	4487
5642	relation_100	5759
5642	relation_100	3083
5642	relation_100	3093
5642	relation_100	4167
5642	relation_100	218
5642	relation_100	5111
5643	relation_100	4487
5643	relation_100	5759
5643	relation_100	3347
5643	relation_100	3075
5643	relation_100	4494
5643	relation_100	250
5644	relation_100	4615
5644	relation_100	4512
5644	relation_100	4092
5644	relation_100	4906
5644	relation_100	230
5644	relation_100	5190
5644	relation_100	89
5645	relation_100	5980
5645	relation_100	4076
5645	relation_100	4487
5645	relation_100	5458
5645	relation_100	3465
5645	relation_100	3075
5645	relation_100	5856
5645	relation_100	5934
5645	relation_100	4907
5645	relation_100	3453
5645	relation_100	3870
5645	relation_100	5199
5645	relation_100	4222
5646	relation_100	4487
5646	relation_100	5759
5646	relation_100	3075
5646	relation_100	3987
5646	relation_100	4494
5646	relation_100	218
5646	relation_100	232
5647	relation_100	5046
5647	relation_100	6151
5647	relation_100	4179
5647	relation_100	4506
5647	relation_100	4253
5648	relation_100	5047
5648	relation_100	3677
5648	relation_100	5528
5648	relation_100	5014
5648	relation_100	4253
5648	relation_100	5529
5649	relation_100	4487
5649	relation_100	3075
5649	relation_100	4052
5649	relation_100	3038
5649	relation_100	4261
5649	relation_100	5205
5649	relation_100	5317
5649	relation_100	5721
5649	relation_100	4625
5650	relation_100	5458
5650	relation_100	3522
5650	relation_100	4019
5650	relation_100	3433
5650	relation_100	246
5651	relation_100	3839
5651	relation_100	3075
5651	relation_100	3912
5651	relation_100	5541
5651	relation_100	89
5651	relation_100	4771
5652	relation_100	4487
5652	relation_100	4052
5652	relation_100	4019
5652	relation_100	5100
5652	relation_100	3334
5653	relation_100	3604
5653	relation_100	5333
5653	relation_100	4761
5653	relation_100	3108
5653	relation_100	4366
5654	relation_100	3839
5654	relation_100	6193
5654	relation_100	3075
5654	relation_100	3838
5654	relation_100	6054
5655	relation_100	4367
5655	relation_100	5702
5655	relation_100	3498
5655	relation_100	6003
5655	relation_100	5489
5656	relation_100	5759
5656	relation_100	3083
5656	relation_100	4052
5656	relation_100	5490
5656	relation_100	4057
5657	relation_100	4487
5657	relation_100	5458
5657	relation_100	5759
5657	relation_100	4494
5657	relation_100	5470
5657	relation_100	3093
5657	relation_100	4035
5657	relation_100	234
5657	relation_100	237
5657	relation_100	5110
5658	relation_100	5047
5658	relation_100	5046
5658	relation_100	4332
5658	relation_100	3858
5658	relation_100	5880
5658	relation_100	5484
5658	relation_100	5529
5659	relation_100	4332
5659	relation_100	5880
5659	relation_100	5484
5659	relation_100	4070
5659	relation_100	6156
5660	relation_100	5975
5660	relation_100	5977
5660	relation_100	5940
5660	relation_100	89
5660	relation_100	5423
5660	relation_100	5250
5661	relation_100	3839
5661	relation_100	4487
5661	relation_100	5458
5661	relation_100	3075
5661	relation_100	4492
5661	relation_100	4895
5661	relation_100	4018
5661	relation_100	3079
5661	relation_100	3230
5662	relation_100	4367
5662	relation_100	3495
5662	relation_100	3232
5662	relation_100	5458
5662	relation_100	3604
5662	relation_100	5211
5662	relation_100	230
5662	relation_100	3315
5663	relation_100	4487
5663	relation_100	3075
5663	relation_100	4494
5663	relation_100	3143
5663	relation_100	89
5664	relation_100	3833
5664	relation_100	5468
5664	relation_100	3975
5664	relation_100	89
5664	relation_100	5947
5665	relation_100	5458
5665	relation_100	5856
5665	relation_100	4019
5665	relation_100	4909
5665	relation_100	232
5665	relation_100	3271
5665	relation_100	4916
5665	relation_100	4206
5665	relation_100	4391
5666	relation_100	4487
5666	relation_100	5759
5666	relation_100	4494
5666	relation_100	5922
5666	relation_100	3638
5666	relation_100	230
5666	relation_100	89
5666	relation_100	3817
5666	relation_100	3270
5667	relation_100	3839
5667	relation_100	4046
5667	relation_100	437
5667	relation_100	6287
5667	relation_100	4107
5667	relation_100	6038
5667	relation_100	239
5668	relation_100	5001
5668	relation_100	228
5668	relation_100	218
5668	relation_100	3872
5668	relation_100	6155
5668	relation_100	4042
5668	relation_100	4671
5669	relation_100	4615
5669	relation_100	5458
5669	relation_100	3075
5669	relation_100	4019
5669	relation_100	3308
5669	relation_100	3330
5669	relation_100	5173
5670	relation_100	777
5670	relation_100	5470
5670	relation_100	5204
5670	relation_100	5926
5670	relation_100	871
5670	relation_100	3330
5670	relation_100	3334
5670	relation_100	5741
5670	relation_100	116
5670	relation_100	3339
5671	relation_100	5431
5671	relation_100	3330
5671	relation_100	5100
5671	relation_100	89
5671	relation_100	3213
5671	relation_100	3425
5671	relation_100	3222
5671	relation_100	4491
5672	relation_100	777
5672	relation_100	3093
5672	relation_100	4099
5672	relation_100	5198
5672	relation_100	4259
5672	relation_100	4909
5672	relation_100	778
5672	relation_100	3327
5673	relation_100	3839
5673	relation_100	5702
5673	relation_100	5799
5673	relation_100	5708
5673	relation_100	218
5674	relation_100	5458
5674	relation_100	3604
5674	relation_100	3834
5674	relation_100	3821
5674	relation_100	4508
5675	relation_100	3839
5675	relation_100	5458
5675	relation_100	5759
5675	relation_100	3075
5675	relation_100	3083
5675	relation_100	4492
5675	relation_100	5470
5675	relation_100	3084
5675	relation_100	257
5676	relation_100	5047
5676	relation_100	5046
5676	relation_100	4332
5676	relation_100	3858
5676	relation_100	5880
5676	relation_100	5484
5676	relation_100	3862
5677	relation_100	5458
5677	relation_100	5963
5677	relation_100	5753
5677	relation_100	4226
5677	relation_100	4326
5677	relation_100	5920
5677	relation_100	250
5678	relation_100	5458
5678	relation_100	4492
5678	relation_100	6054
5678	relation_100	5744
5678	relation_100	3082
5678	relation_100	3716
5678	relation_100	246
5679	relation_100	4487
5679	relation_100	5963
5679	relation_100	5744
5679	relation_100	4322
5679	relation_100	4407
5679	relation_100	5212
5679	relation_100	4355
5680	relation_100	4367
5680	relation_100	3839
5680	relation_100	3858
5680	relation_100	5702
5680	relation_100	5200
5680	relation_100	3913
5680	relation_100	5489
5681	relation_100	5759
5681	relation_100	4494
5681	relation_100	5490
5681	relation_100	3093
5681	relation_100	5552
5681	relation_100	4167
5681	relation_100	89
5681	relation_100	5953
5681	relation_100	3220
5681	relation_100	5411
5682	relation_100	4487
5682	relation_100	5458
5682	relation_100	3858
5682	relation_100	4492
5682	relation_100	4494
5682	relation_100	6015
5682	relation_100	5468
5683	relation_100	3843
5683	relation_100	3846
5683	relation_100	4487
5683	relation_100	5458
5683	relation_100	4489
5683	relation_100	6054
5683	relation_100	4033
5683	relation_100	5708
5683	relation_100	4330
5683	relation_100	218
5684	relation_100	4009
5684	relation_100	3379
5684	relation_100	3256
5684	relation_100	4203
5684	relation_100	4120
5684	relation_100	4663
5684	relation_100	98
5684	relation_100	5895
5684	relation_100	3919
5684	relation_100	772
5684	relation_100	4550
5684	relation_100	5632
5684	relation_100	104
5684	relation_100	4904
5684	relation_100	5476
5684	relation_100	3751
5684	relation_100	5071
5684	relation_100	868
5684	relation_100	687
5684	relation_100	108
5684	relation_100	352
5684	relation_100	101
5684	relation_100	5967
5684	relation_100	598
5684	relation_100	83
5684	relation_100	260
5684	relation_100	4415
5684	relation_100	6102
5684	relation_100	5265
5684	relation_100	769
5684	relation_100	6153
5684	relation_100	255
5684	relation_100	0
5684	relation_100	85
5684	relation_100	3227
5684	relation_100	107
5684	relation_100	6535
5684	relation_100	882
5684	relation_100	3238
5684	relation_100	208
5684	relation_100	5072
5684	relation_100	880
5684	relation_100	877
5684	relation_100	3067
5684	relation_100	3441
5684	relation_100	3554
5684	relation_100	262
5684	relation_100	3531
5684	relation_100	5902
5694	relation_100	4498
5694	relation_100	3713
5694	relation_100	437
5694	relation_100	3124
5694	relation_100	5953
5694	relation_100	3082
5695	relation_100	5001
5695	relation_100	5030
5695	relation_100	771
5695	relation_100	218
5695	relation_100	3872
5695	relation_100	688
5695	relation_100	238
5695	relation_100	4671
5701	relation_100	5759
5701	relation_100	3075
5701	relation_100	3083
5701	relation_100	4332
5701	relation_100	3858
5701	relation_100	5532
5701	relation_100	3334
5701	relation_100	3862
5701	relation_100	5484
5701	relation_100	3339
5709	relation_100	4367
5709	relation_100	5702
5709	relation_100	3433
5709	relation_100	3236
5709	relation_100	4909
5709	relation_100	6186
5709	relation_100	5469
5709	relation_100	3498
5709	relation_100	3707
5710	relation_100	5969
5710	relation_100	3144
5710	relation_100	3327
5710	relation_100	5099
5710	relation_100	592
5710	relation_100	240
5710	relation_100	3244
5712	relation_100	3671
5712	relation_100	5458
5712	relation_100	3605
5712	relation_100	5634
5712	relation_100	230
5712	relation_100	4909
5712	relation_100	89
5712	relation_100	232
5712	relation_100	5199
5734	relation_100	4367
5734	relation_100	5702
5734	relation_100	3433
5734	relation_100	3707
5734	relation_100	4870
5735	relation_100	4487
5735	relation_100	5458
5735	relation_100	4492
5735	relation_100	4494
5735	relation_100	5922
5735	relation_100	3096
5735	relation_100	3071
5735	relation_100	4035
5735	relation_100	4046
5735	relation_100	3817
5735	relation_100	3513
5736	relation_100	5047
5736	relation_100	5549
5736	relation_100	4332
5736	relation_100	3858
5736	relation_100	5030
5736	relation_100	4335
5737	relation_100	4494
5737	relation_100	5232
5737	relation_100	5910
5737	relation_100	5953
5737	relation_100	3220
5740	relation_100	5458
5740	relation_100	4331
5740	relation_100	3515
5740	relation_100	4092
5740	relation_100	5252
5740	relation_100	241
5746	relation_100	5251
5746	relation_100	3469
5746	relation_100	3839
5746	relation_100	4019
5746	relation_100	5256
5746	relation_100	4621
5746	relation_100	3864
5746	relation_100	3264
5747	relation_100	5458
5747	relation_100	3144
5747	relation_100	5413
5747	relation_100	6467
5747	relation_100	240
5748	relation_100	4367
5748	relation_100	5702
5748	relation_100	6300
5748	relation_100	238
5748	relation_100	3273
5749	relation_100	5759
5749	relation_100	5549
5749	relation_100	4332
5749	relation_100	5552
5749	relation_100	5030
5749	relation_100	4335
5749	relation_100	6509
5749	relation_100	5742
5749	relation_100	4671
5750	relation_100	3129
5750	relation_100	4665
5750	relation_100	4761
5750	relation_100	4759
5750	relation_100	3133
5750	relation_100	241
5751	relation_100	4615
5751	relation_100	5963
5751	relation_100	4512
5751	relation_100	4092
5751	relation_100	4616
5751	relation_100	5723
5752	relation_100	5047
5752	relation_100	5549
5752	relation_100	4332
5752	relation_100	3858
5752	relation_100	5030
5752	relation_100	4335
5754	relation_100	5969
5754	relation_100	4512
5754	relation_100	5856
5754	relation_100	5115
5754	relation_100	3865
5757	relation_100	3839
5757	relation_100	5458
5757	relation_100	4019
5757	relation_100	3604
5757	relation_100	4016
5783	relation_100	5528
5783	relation_100	3693
5783	relation_100	5001
5783	relation_100	218
5783	relation_100	3872
5783	relation_100	238
5783	relation_100	5487
5783	relation_100	4671
5784	relation_100	5001
5784	relation_100	218
5784	relation_100	3872
5784	relation_100	4045
5784	relation_100	251
5784	relation_100	4671
5784	relation_100	6143
5785	relation_100	5458
5785	relation_100	3347
5785	relation_100	6149
5785	relation_100	6103
5785	relation_100	240
5786	relation_100	3839
5786	relation_100	4397
5786	relation_100	6186
5786	relation_100	5059
5786	relation_100	3468
5786	relation_100	4104
5787	relation_100	4367
5787	relation_100	3858
5787	relation_100	5702
5787	relation_100	5856
5787	relation_100	5489
5788	relation_100	5047
5788	relation_100	3839
5788	relation_100	3677
5788	relation_100	5484
5788	relation_100	5529
5789	relation_100	3839
5789	relation_100	3846
5789	relation_100	4487
5789	relation_100	3833
5789	relation_100	3605
5789	relation_100	3332
5789	relation_100	3334
5789	relation_100	3296
5790	relation_100	5458
5790	relation_100	5759
5790	relation_100	3083
5790	relation_100	5470
5790	relation_100	5950
5790	relation_100	3712
5791	relation_100	5759
5791	relation_100	5549
5791	relation_100	4332
5791	relation_100	5484
5791	relation_100	3230
5792	relation_100	5730
5792	relation_100	4665
5792	relation_100	3605
5792	relation_100	218
5792	relation_100	247
5792	relation_100	3275
5793	relation_100	5047
5793	relation_100	5549
5793	relation_100	4332
5793	relation_100	3858
5793	relation_100	5030
5793	relation_100	4335
5801	relation_100	777
5801	relation_100	3330
5801	relation_100	5100
5801	relation_100	5861
5801	relation_100	5745
5801	relation_100	6154
5801	relation_100	5466
5802	relation_100	5885
5802	relation_100	5759
5802	relation_100	690
5802	relation_100	5872
5802	relation_100	4889
5803	relation_100	4332
5803	relation_100	3858
5803	relation_100	5880
5803	relation_100	5484
5803	relation_100	3862
5804	relation_100	5532
5804	relation_100	5537
5804	relation_100	5521
5804	relation_100	4167
5804	relation_100	5542
5805	relation_100	4367
5805	relation_100	5702
5805	relation_100	3913
5805	relation_100	4719
5805	relation_100	5178
5805	relation_100	3808
5805	relation_100	4333
5806	relation_100	5458
5806	relation_100	4019
5806	relation_100	3129
5806	relation_100	4752
5806	relation_100	4665
5806	relation_100	4020
5806	relation_100	89
5806	relation_100	218
5806	relation_100	4761
5806	relation_100	4198
5806	relation_100	4199
5806	relation_100	4759
5806	relation_100	224
5806	relation_100	3133
5806	relation_100	241
5806	relation_100	95
5806	relation_100	3131
5806	relation_100	221
5806	relation_100	91
5806	relation_100	93
5806	relation_100	244
5806	relation_100	243
5806	relation_100	94
5807	relation_100	4367
5807	relation_100	4752
5807	relation_100	4665
5807	relation_100	4761
5807	relation_100	4751
5808	relation_100	5759
5808	relation_100	3075
5808	relation_100	3083
5808	relation_100	5420
5808	relation_100	436
5809	relation_100	5717
5809	relation_100	5413
5809	relation_100	3608
5809	relation_100	6467
5809	relation_100	246
5810	relation_100	3465
5810	relation_100	3347
5810	relation_100	4397
5810	relation_100	5413
5810	relation_100	6197
5810	relation_100	237
5810	relation_100	6467
5811	relation_100	5458
5811	relation_100	5759
5811	relation_100	5549
5811	relation_100	3083
5811	relation_100	4492
5811	relation_100	4494
5811	relation_100	3604
5811	relation_100	5470
5811	relation_100	3605
5811	relation_100	5490
5811	relation_100	5552
5811	relation_100	5468
5811	relation_100	6054
5811	relation_100	3076
5811	relation_100	5491
5812	relation_100	5204
5812	relation_100	5490
5812	relation_100	5910
5812	relation_100	3526
5812	relation_100	6054
5812	relation_100	5250
5813	relation_100	3469
5813	relation_100	4487
5813	relation_100	3075
5813	relation_100	3912
5813	relation_100	5492
5813	relation_100	3915
5813	relation_100	5211
5814	relation_100	4367
5814	relation_100	6029
5814	relation_100	3912
5814	relation_100	5469
5814	relation_100	3154
5814	relation_100	3498
5814	relation_100	3860
5814	relation_100	6188
5814	relation_100	6383
5815	relation_100	4367
5815	relation_100	5702
5815	relation_100	4164
5815	relation_100	6186
5815	relation_100	241
5816	relation_100	5885
5816	relation_100	5458
5816	relation_100	5100
5816	relation_100	5861
5816	relation_100	4643
5817	relation_100	4012
5817	relation_100	5029
5817	relation_100	6045
5817	relation_100	5494
5817	relation_100	6184
5817	relation_100	5084
5817	relation_100	5464
5818	relation_100	3898
5818	relation_100	3894
5818	relation_100	3883
5818	relation_100	5512
5818	relation_100	3896
5819	relation_100	3469
5819	relation_100	3465
5819	relation_100	3347
5819	relation_100	6514
5819	relation_100	3526
5819	relation_100	348
5819	relation_100	6515
5819	relation_100	6016
5819	relation_100	233
5819	relation_100	5931
5819	relation_100	6285
5819	relation_100	4387
5819	relation_100	3977
5819	relation_100	5120
5820	relation_100	5963
5820	relation_100	3526
5820	relation_100	5753
5820	relation_100	4004
5820	relation_100	6486
5821	relation_100	3839
5821	relation_100	3843
5821	relation_100	4487
5821	relation_100	4512
5821	relation_100	3075
5822	relation_100	5458
5822	relation_100	5922
5822	relation_100	3876
5822	relation_100	3160
5822	relation_100	4261
5822	relation_100	3093
5822	relation_100	5413
5822	relation_100	3646
5822	relation_100	3224
5822	relation_100	3983
5822	relation_100	6030
5822	relation_100	6197
5822	relation_100	237
5822	relation_100	6467
5822	relation_100	4877
5822	relation_100	5443
5823	relation_100	5458
5823	relation_100	3522
5823	relation_100	3739
5823	relation_100	218
5823	relation_100	238
5823	relation_100	241
5824	relation_100	777
5824	relation_100	3330
5824	relation_100	5100
5824	relation_100	6154
5824	relation_100	4096
5824	relation_100	5466
5825	relation_100	5001
5825	relation_100	5484
5825	relation_100	218
5825	relation_100	3872
5825	relation_100	5257
5825	relation_100	232
5825	relation_100	4826
5825	relation_100	4671
5826	relation_100	3469
5826	relation_100	5458
5826	relation_100	5963
5826	relation_100	3086
5826	relation_100	4019
5826	relation_100	3256
5826	relation_100	5942
5826	relation_100	5190
5826	relation_100	2982
5827	relation_100	3843
5827	relation_100	3846
5827	relation_100	3438
5827	relation_100	4501
5827	relation_100	6054
5827	relation_100	3076
5827	relation_100	6386
5827	relation_100	3606
5827	relation_100	521
5827	relation_100	4721
5827	relation_100	4257
5828	relation_100	4487
5828	relation_100	5759
5828	relation_100	4492
5828	relation_100	5537
5828	relation_100	4046
5828	relation_100	348
5829	relation_100	4367
5829	relation_100	3839
5829	relation_100	5458
5829	relation_100	5963
5829	relation_100	3697
5829	relation_100	6193
5829	relation_100	5753
5829	relation_100	5190
5829	relation_100	3913
5829	relation_100	3124
5829	relation_100	3082
5830	relation_100	3839
5830	relation_100	3347
5830	relation_100	3075
5830	relation_100	3912
5830	relation_100	3821
5830	relation_100	237
5830	relation_100	5489
5831	relation_100	5963
5831	relation_100	690
5831	relation_100	4092
5831	relation_100	3330
5831	relation_100	5100
5831	relation_100	5745
5831	relation_100	6154
5831	relation_100	4096
5831	relation_100	5964
5832	relation_100	4367
5832	relation_100	4035
5832	relation_100	5258
5832	relation_100	3077
5832	relation_100	4526
5833	relation_100	4492
5833	relation_100	4494
5833	relation_100	4607
5833	relation_100	4035
5833	relation_100	3817
5833	relation_100	5189
5834	relation_100	218
5834	relation_100	3031
5834	relation_100	6128
5834	relation_100	247
5834	relation_100	4671
5835	relation_100	4367
5835	relation_100	5702
5835	relation_100	6186
5835	relation_100	5442
5835	relation_100	4505
5835	relation_100	6187
5836	relation_100	4487
5836	relation_100	5759
5836	relation_100	4494
5836	relation_100	3876
5836	relation_100	4909
5837	relation_100	5969
5837	relation_100	3526
5837	relation_100	4390
5837	relation_100	3983
5837	relation_100	5857
5837	relation_100	4209
5838	relation_100	5969
5838	relation_100	4029
5838	relation_100	218
5838	relation_100	232
5838	relation_100	5876
5838	relation_100	4671
5839	relation_100	4367
5839	relation_100	3858
5839	relation_100	5702
5839	relation_100	5489
5839	relation_100	6601
5840	relation_100	3495
5840	relation_100	4615
5840	relation_100	5458
5840	relation_100	3075
5840	relation_100	5922
5840	relation_100	4907
5840	relation_100	3308
5840	relation_100	5024
5840	relation_100	4018
5840	relation_100	3887
5840	relation_100	4836
5840	relation_100	5051
5841	relation_100	5458
5841	relation_100	4019
5841	relation_100	3129
5841	relation_100	4665
5841	relation_100	6301
5841	relation_100	4761
5841	relation_100	4759
5841	relation_100	3132
5841	relation_100	3133
5841	relation_100	3543
5841	relation_100	3497
5841	relation_100	5894
5841	relation_100	6661
5841	relation_100	5893
5841	relation_100	6689
5841	relation_100	5961
5842	relation_100	3839
5842	relation_100	3347
5842	relation_100	4492
5842	relation_100	4501
5842	relation_100	4035
5842	relation_100	4909
5842	relation_100	3980
5842	relation_100	218
5842	relation_100	234
5842	relation_100	5953
5842	relation_100	3247
5842	relation_100	3220
5842	relation_100	237
5842	relation_100	5111
5843	relation_100	5478
5843	relation_100	3898
5843	relation_100	3894
5843	relation_100	3883
5843	relation_100	5512
5843	relation_100	3897
5843	relation_100	4021
5844	relation_100	5458
5844	relation_100	4052
5844	relation_100	3086
5844	relation_100	6192
5844	relation_100	3619
5845	relation_100	3522
5845	relation_100	4019
